n,p,k,temperature,humidity,ph,rainfall,label
164.39565794476135,69.04759225117375,105.4565408282699,29.196227977611017,93.04806552221349,6.074823048920877,143.2665555261654,Banana
144.25773459328155,52.41813555243904,182.04875844802748,30.784385676651308,86.76000926859257,6.029654333407584,259.95667288915666,Banana
155.46870247883672,91.29661542750081,163.14587925830205,30.49083831248958,86.9712598643552,6.121211602323499,291.5891719852275,Banana
154.11138248788447,80.25447592702692,122.04876394147493,29.379555525990934,86.43215298965887,5.7772575969205375,111.91741947062874,Banana
160.43593197147712,88.18461346751603,152.34013709220082,26.58740837723752,88.3304395338607,5.6201585899144035,188.36674096039093,Banana
116.33667583984202,59.22295255299417,120.22939491582036,27.706949399307845,76.02300411240795,6.0966901613936475,202.34148942294019,Banana
148.32942849663252,69.13920502015202,183.91466080707525,26.017286846943527,85.11393487562748,5.593062125434831,114.23113577558195,Banana
157.38658496770964,78.30092124439105,187.80335128444568,28.905115729620512,94.195820408097,5.573042272599895,119.60153695614821,Banana
104.40658615703813,59.263842516677,154.1270110941678,29.519005269991997,75.91170315897338,6.918956334768399,268.43307533007624,Banana
129.66124821570932,53.8593765113234,116.98870732190574,25.88861089628481,77.46567558597894,6.277842532998601,149.16948849868007,Banana
135.81397165291446,99.47526666921613,168.4314248925345,31.642864669329008,77.85113110066231,6.0732092122488535,210.94636065647086,Banana
107.6758061888738,50.209372181397896,167.04343337969175,29.49273661761005,83.21577619999223,6.234466114048049,183.0886001184179,Banana
102.40050448448889,66.76858031087312,117.70822553972899,25.688969323709582,94.134408677787,6.399039587563248,245.73125684732054,Banana
131.53637432661174,69.65735647470076,123.69239938967235,25.67875969675797,78.58063274883168,6.696271067944728,235.50916103675516,Banana
154.69288759854769,73.7544936433384,192.24342836561243,25.509144634450678,80.61201626475832,6.024906780356071,256.48516244255757,Banana
199.25146201619714,62.03352573785765,187.43073341370805,30.81435932302254,79.49314795283533,6.098998870298834,181.93457385850382,Banana
197.82206685265584,59.044595068944915,179.9157971104782,27.33934899921177,89.6174069155232,6.130016506443495,215.67195262330802,Banana
183.2611773326131,90.20827824919421,186.64231835397,25.41732127741261,88.8410110607949,5.709981065082644,183.1637136036822,Banana
154.85884150546883,70.13697423734153,151.96116758030075,31.975684161590333,77.70434627425709,6.513184068004638,179.20019327712305,Banana
113.30097989073288,57.936838168715475,194.9273106245617,31.157210476982335,93.14083920830043,6.9872991637410795,141.66307800170358,Banana
135.5439337364062,83.46095149624333,148.38025398606473,27.928726733648336,82.15622498671186,6.390670947915178,215.1186857280164,Banana
116.14578340642402,73.58699187592195,155.34717762098498,28.992008571119733,79.20214385824704,6.61340708837843,105.03981896421392,Banana
135.48318555431626,89.01063242678168,156.38929210554022,26.828137027576023,88.89906238686095,6.35108641623411,259.24872189127746,Banana
173.50251861898232,80.50539610181173,148.81776753108142,25.932274879672665,80.22666035770767,6.128649209375628,219.85985740127774,Banana
151.37078552153048,64.40922629797647,100.64643577897105,28.4736745533057,80.71251977124486,6.601912451065802,104.7892530540967,Banana
158.4827811305791,97.07371187530327,117.44092671114996,28.301546435254167,76.82843983634277,6.438522868392029,210.1063361192451,Banana
140.73655242128325,76.06885107368706,189.657465846901,26.374060116177468,75.45129023410695,6.792497327048651,215.4234164775813,Banana
189.06584554618422,79.84726117065863,181.01610899597023,28.007713543486034,89.99719862576538,6.869562200334784,214.42459274444127,Banana
118.07851505623796,63.43988075150991,119.86445768974058,26.72799919317013,81.12830898702073,6.332700680129783,217.59832589276655,Banana
142.6499747241861,80.77103899104176,108.15749256113659,25.61451765940712,78.43658920715316,6.277116247060517,142.7989357396627,Banana
128.32844034925773,70.0156418086497,181.18661240103796,25.09703495139002,87.98757640473245,6.503314796561028,259.7311560713273,Banana
193.27529390603132,51.006892447464494,115.37837055132162,31.203199058391952,84.1703712437403,6.346885958400195,232.60544074462948,Banana
167.90666044956373,96.58702016582541,199.69494174116699,30.041102226516582,80.74442418410301,6.819628603441515,109.84418290815232,Banana
123.10808528744963,94.86928587318575,125.6191514439355,26.544557417352237,77.76250586280494,6.788667636470375,200.01165183821735,Banana
167.48932030541548,61.953319203751484,175.80404210112164,30.32003881473469,81.251960498166,6.116023949515425,141.93805548604018,Banana
197.65610233229043,82.28012885292058,193.45438807155153,27.123698805403933,90.6378182599378,6.648787965827113,238.3311303733083,Banana
196.56389752668002,69.67776680531577,113.07173235897574,29.701962014708425,89.58619600954412,6.362590860188222,141.36357862667927,Banana
150.44559416693554,65.60948682845647,142.7466528166689,29.516530030912648,89.9042948538167,5.848337036352015,181.06507212939067,Banana
126.91615709916292,59.93158069309345,178.33872199958384,31.36476886105895,82.40464371369154,6.62691838656065,279.3990578728822,Banana
184.61242105302316,59.140669426961296,195.62918815133614,27.636735083006236,81.78481322347673,5.59364699091667,197.2347308209766,Banana
110.90136156409287,62.4269910463713,131.69426217672813,30.66178426444179,92.50977300791793,5.953699476192204,271.73962424891477,Banana
185.7230937369791,88.23254751924367,114.66951140151815,29.832259928305103,93.90048129161137,6.523810718150735,166.32336982156679,Banana
150.05793174308315,82.28625216755268,151.05704087285037,25.83967059211679,81.24128089304041,6.703594045830449,272.2836092191035,Banana
113.73000327155702,97.61933761993623,132.88226178486093,29.63619617111504,90.03650291913362,6.717919351956825,289.149940445186,Banana
131.29195480288226,92.92532272757772,113.16869034362071,29.93528634447515,89.83955459027972,6.516584861801981,150.4629472270306,Banana
187.30431470152035,58.44292316851975,105.36347915208309,30.022254934283385,84.50951430465467,6.773647029938014,176.67942821165178,Banana
116.82785885077128,91.82210962349349,154.89096316400716,26.324370546732485,89.40767997172891,6.266670457734251,220.86259644806398,Banana
146.08983382065819,91.43544919090033,182.956271568305,29.965721752770705,77.10802754792924,6.7582807928561035,234.20259610658195,Banana
169.70241660042996,68.14914202019358,187.92795561570068,30.077601201644,77.2518093305839,6.111667051609244,277.27607239202837,Banana
104.7196701697379,98.07083098210248,167.91625683195628,29.419631843503637,80.41118512975983,5.873187683108766,288.4116438977191,Banana
129.82724542341228,88.77526483594997,139.3121798207079,25.974778495492927,75.21430595390719,6.316386005522876,295.1557637097865,Banana
136.91361938092047,67.85961669965224,134.40916178494422,28.64380686113401,83.81329766848587,6.819871940090522,201.10415834469808,Banana
150.7757838188569,56.91857973602783,198.2739540910386,26.749810236081807,76.46728134919205,6.4947193734628135,219.07327403137452,Banana
141.51456539927457,71.1096116940339,178.5063921046431,26.369988480697543,91.4050663788978,6.473120670842527,183.79395475590488,Banana
145.80286165838686,62.832360359304786,175.21143326969747,28.590123196136872,81.41709085499687,6.394075173641426,299.14689041026463,Banana
143.52622796565538,96.03457003893098,134.5016839924566,25.3831289484749,79.08484212736857,6.128042714991526,143.9269857189138,Banana
100.02270382182556,95.75007688737637,184.3879411230929,30.19604562040863,78.35629191292057,5.6805453643149795,113.52094989447663,Banana
172.4029188772921,96.44039803439426,143.0535820913037,25.833984703972337,85.24785641464213,6.023247861187945,174.96498486999954,Banana
162.13306241557072,85.93590566311012,111.06035988731608,25.249131615645336,94.8866060537143,5.8490925233733275,110.76610498169181,Banana
118.987532909592,51.94789231742321,139.18108946171716,30.61681249115927,81.82488899515441,6.1662751103175495,235.11735471348777,Banana
150.88940700698802,93.07228430106622,186.60356750457566,25.069374868438075,90.56092612966398,6.191100400362511,297.7681082607326,Banana
148.32320758754352,99.34479726941487,175.45693612057366,26.740234192293144,85.76789958573916,6.988203459217874,271.5061215503847,Banana
109.73668937912211,85.3185998404998,134.55795858708132,25.048875833162437,83.06961938053999,5.852131632587457,263.7738541040943,Banana
133.73306088457656,91.37618469769086,100.05979388347953,27.154734050182835,79.82330428615523,5.8503510416029165,113.63732395309253,Banana
118.71242704105018,77.777478494281,129.13610728377444,27.921763476304037,82.53733760694377,6.813857387499842,281.0597998021031,Banana
149.295697165586,66.50779751578023,110.68007040023636,31.673820155674665,76.20453889800595,5.9464754163524205,159.61324023400084,Banana
132.04012861402148,58.214342163620465,178.3161430923697,25.857485033761925,87.69813318306325,5.685769040058727,114.10712751859131,Banana
190.94295036858765,59.506438315935284,182.1250154559704,28.81241609774995,76.5571303921754,6.933172287157101,149.3922333983785,Banana
185.96453453526067,58.44050028922821,185.39428821418528,25.09260169033706,85.23560913138961,6.6541638691323355,286.95910349855666,Banana
190.92021362064872,90.98124347738224,188.8191349661304,26.394537800859535,80.68368591423457,5.933452787381587,175.41078620033977,Banana
139.33206703851886,77.22776623273377,115.98797633664414,29.838726646501925,78.35133078609013,5.965462723156821,200.66902612123081,Banana
179.64405615234773,86.97346166193637,164.55343564105223,26.09041282406119,85.94090691231156,5.631169752699829,175.47263535933016,Banana
141.3516530289959,51.99057197228769,127.39880994699718,31.689546270865424,94.07265215659379,6.028490581378809,108.6200217896648,Banana
117.90949393281815,69.610889671677,194.77796979692297,25.988393444760295,90.27031687336424,5.663023809062038,296.2515154782553,Banana
138.1616499109135,88.7617269449528,134.25910828111319,29.39368214011166,78.84032169480074,5.719031528945444,287.61282791362623,Banana
191.76472779044335,94.37344701064413,162.54334501665934,30.657877478513946,76.38073873822749,6.002183562836018,162.74062495143124,Banana
163.56453219526134,67.79788867353203,114.85067816436808,29.175269527894805,91.28767841338163,6.07318524168996,126.45374301969633,Banana
119.6688197312823,61.8741652584692,129.98975929945362,29.499565493544164,87.01890969075438,6.544119792350559,172.50039690630263,Banana
182.39976518799784,60.204383057788014,146.9040747518154,30.606571050790013,78.60317295465238,5.664794670611174,276.7367935375979,Banana
134.29296627591958,84.1935062454516,102.53486042639385,29.830328218866146,81.32202623093941,5.583611280381163,221.9625523096234,Banana
124.08038160731732,69.340362102594,108.05808122865136,26.030142757664617,80.95954470991687,5.634639250840236,282.16525293726306,Banana
100.60470431839784,74.19301094321557,112.32474581325515,27.15375362634564,93.52119119636531,5.74254182991098,293.1664639436665,Banana
120.57943769894217,87.07830542334148,154.66772648973117,31.191351093177314,86.07986511006261,6.301838828734463,139.09160007367998,Banana
116.62293620516587,95.82445755577571,132.78381988500342,27.60457578474027,90.19647316856776,6.008235223634211,290.4124893278006,Banana
173.79277689988004,79.871462128671,188.08951605447527,25.34724135844638,80.14125384378417,6.197554501331365,145.3957078943042,Banana
174.3905187302152,95.96040155268625,142.37701199309234,27.394928200783266,94.23101464275132,6.167278649241311,197.80968008985664,Banana
135.16498723419053,95.47742365060691,156.89554832818507,30.335222110271513,91.23613436701773,6.012773562875887,186.73886626407602,Banana
184.84717744062647,68.16276758379051,179.3935133451851,31.586946258021058,87.46420746136013,6.612440931177833,261.019462408227,Banana
184.50396488966425,69.7526668928398,105.12634591759982,27.813133898657178,88.47512459568179,6.17552557867119,249.7926301720797,Banana
135.6982429468664,81.73720705520148,118.64198048539745,30.245586056514696,85.91391937626051,5.806096582819901,158.38223469956145,Banana
174.86087085818323,74.13006178307603,121.60314403930722,31.770898332592083,89.30250039633776,6.935702248809694,185.42100907206864,Banana
147.51003406917204,94.89776080925097,152.50493402453847,29.95095238333967,80.0434575499106,6.170089703053961,124.68997316207103,Banana
120.59800358769617,50.04717076338155,103.92650516486603,31.840986762238504,79.84707390273525,6.494966064256003,267.8199397599223,Banana
155.06604592365642,57.65722500419781,172.81164373361662,29.20175987069708,89.6250117869475,6.6546199342856305,295.082073536949,Banana
157.356328002671,67.0820556345301,164.8464556900237,25.479084964698384,92.94794636643172,5.679071517007295,165.56856757716366,Banana
181.57453806261208,79.8656189165356,139.36355202774422,28.31404961562515,92.09094786404361,6.010006579089838,273.9299369624342,Banana
108.81344309766915,88.83992186043153,184.75476330547363,26.27272356986137,83.60693064744402,5.748249661995484,241.32082579884354,Banana
153.53477680616567,81.76616733541604,119.64869669562111,26.482221034366937,75.82994651019813,5.983101302793594,211.94893226673497,Banana
185.7934913997329,83.34637237293404,143.53963233997513,31.671840800758964,89.38490401151664,6.895247804293825,205.51759465443314,Banana
125.89042747931396,52.6413343182361,172.60848514838506,25.849120986038738,81.05550256543934,6.298706361825846,212.88331755594953,Banana
160.0583196987136,58.31276651748503,137.97374048216489,29.320359589818768,94.3963772926757,6.591446706549533,284.5207514187916,Banana
176.2212058314177,79.58584844462003,119.20233691363445,29.666799563247594,87.46759131919814,6.4037037556859,197.95717359764814,Banana
152.86566039892756,66.7221263559052,151.9312692642303,26.38289133974935,91.10348794720754,5.7786654320480615,116.99325797789328,Banana
143.62460263571575,82.91537197530309,143.77168249335415,26.93727892365916,86.16342367780882,6.0205035031183,286.5735380253266,Banana
192.2645139603572,75.11859099860477,132.78839940182584,30.159926897696472,75.73425886966133,6.212153509065477,167.2646788540667,Banana
192.05358851025545,50.600151363634126,155.2814875718349,30.184645067466384,84.70035975048083,5.628104545244082,294.49227800558043,Banana
151.80104313760978,80.70931221595058,123.66097827075073,28.384486595747628,83.58298983916643,5.6123437630029755,121.23207070949344,Banana
183.74725196187745,61.990997610329515,119.49582714986306,28.534380158750974,90.37494262725026,5.592919777868482,215.36158392765117,Banana
111.92104428405733,51.82305254128092,105.27439521622173,30.83914875745909,77.35944967256123,5.567727046618438,187.57997742858245,Banana
184.39934719420248,63.1204188244651,142.17126175259165,25.27945772794626,83.98157028269752,6.366419620955701,214.18141075042894,Banana
133.24266921743651,65.77665903315678,110.66236189365979,27.56758824452388,76.9898933774593,6.649893917068077,293.25485954963716,Banana
197.0074456666707,93.25355496876969,160.0792149339619,29.90605988070716,80.70411605360829,6.4461556302589305,191.1299098879755,Banana
148.20173397769327,87.88882801875789,128.19183555972518,27.22627728186164,93.49283582257273,5.5843364422764585,197.12685968266808,Banana
191.28008004078617,80.51815039090785,154.64070742121322,26.748209254605488,81.86550978128896,6.77807262370704,211.84362635369163,Banana
151.474219375678,54.97898567700145,101.60281564551231,31.745796320809344,82.53972334573683,6.404819593149257,115.943014637457,Banana
168.31142857230464,96.62833543529806,157.56652529974195,25.882807256627874,86.63443054946953,6.649520819656979,181.28330731480372,Banana
187.98377479414677,82.43414766786822,189.92489182892024,29.36453717873136,77.62575944009649,5.964537566657784,140.35898965049137,Banana
190.88264977168623,88.02000336437413,167.63983689100058,27.106764237421352,78.68089544100427,6.634676631983368,194.83158917581594,Banana
122.5789552150629,80.83109890826375,104.0333852138452,27.283191778897773,84.3711398918227,5.721937501164109,296.9308955181679,Banana
120.90973645896142,56.51765650216328,120.35348738868964,30.38342793211807,83.51011318543685,6.348123909628807,104.20183139727214,Banana
103.44313085733145,72.29127749135081,181.66552432016235,31.196672150952956,76.73413135191281,6.307544653151535,282.6459372558541,Banana
138.79727543978862,91.47829157141842,113.36956543994361,31.54776142767459,90.02846635062605,6.912001589180353,235.3234467105013,Banana
136.3403931999427,96.90905862623612,127.55667763091785,27.325207654432127,89.01616836003481,6.647974449288079,285.88069676983076,Banana
120.48024090562095,89.8999017609612,173.85460533969635,25.446561893775186,82.74446282420413,5.924148185590148,160.8980848708061,Banana
198.29468795547007,82.1388706739964,171.76761577934997,31.836323461205065,82.54403564915278,6.702760252679209,186.90619266089908,Banana
186.95336718149798,59.03287706556516,194.76861770642796,26.53140195887616,81.52441013961862,6.634288351160171,178.75102831308135,Banana
160.82113767664467,72.22867505347142,174.2369937089782,26.598318766580277,76.16915974473754,5.949894096209599,194.86173297368606,Banana
116.80200521926785,67.73986448281943,139.99830182935685,25.401742905817915,86.66614496368409,6.826515141956931,130.34858259061048,Banana
159.7808013401514,83.23696024554232,141.93346804192885,29.90768311154989,83.21463086982024,6.256955931966152,101.4706089108854,Banana
169.17201141346888,83.06713394723621,103.84008773263446,27.577750751765933,94.58063681583334,6.131104843852925,200.38908102636833,Banana
190.99301581597186,85.86309379328782,158.20701311242237,30.584632769387508,92.28732532911947,6.1853321076059,195.0216729863671,Banana
69.30254678259179,49.001184200553816,67.88665017161401,24.665784529664577,75.88878869939055,6.461119881672536,33.594238302810936,Mango
77.48586275816555,32.51492836927106,75.109976194505,25.631956828875097,74.79393828476549,6.615377382370905,31.82628790168363,Mango
98.59226506627422,35.378457323096,51.6350741692633,27.755254735914065,75.73573350552468,6.109806248770127,49.084549560837544,Mango
56.453562346544075,28.93578195170634,71.20192348160174,27.773010921562094,56.8244481108062,5.832369999219498,66.59118456379738,Mango
96.99621864428545,30.29080137770073,79.5249630381854,27.88184364612285,55.37491754870452,7.282280183587019,82.54442164185336,Mango
85.48356717522623,49.51134749627455,42.00701401279896,24.773556478300538,71.61370224388268,6.063650006590944,48.03767461876238,Mango
51.968093990986475,20.655401359586055,70.97942412479163,25.0754674189564,64.03161847913452,6.711793630358966,78.54397507110579,Mango
51.35533261681166,43.50504507763726,40.42052898166614,30.095119155019873,76.79913481364369,6.365679842114345,91.94280913722478,Mango
73.84916963088268,31.676258558703164,75.49698141481441,31.151468085359923,60.07449093924603,6.730139508029396,140.86344526823302,Mango
98.10292494706758,35.26877121266143,58.11299221137307,26.229554527428206,78.7661561957123,5.785628608945735,97.47869700596563,Mango
64.12751337593194,28.3702487104339,56.19874349504754,31.990343486525237,51.64898920519466,6.657083636407063,35.32151975440965,Mango
57.72604149952595,33.186888253186964,60.41840525385766,26.070339266916193,59.49371392623249,5.673934040511866,62.902472980531314,Mango
98.3279219690272,48.34122145017445,53.3951316054794,28.566831490230093,77.28786173332833,5.512367645281794,126.33544629219898,Mango
97.41847763944594,22.739772030006712,46.45790744131684,31.685970422170843,66.1262043092104,5.528393268943447,57.203999845441146,Mango
72.49718371344298,40.787267330743035,69.32641512547198,31.96337210340365,58.62533598151277,6.576440203736951,91.66544348245063,Mango
70.28226297236188,25.074856815272604,79.09826252735371,30.826537493332687,64.94999084882711,6.70649084536806,53.407631694957786,Mango
77.18935351958734,40.84910399364428,60.60668113546355,31.92228136467953,68.3402496874318,6.241947425184338,121.51900345197977,Mango
58.523125579082105,31.535474411187998,53.87835801510343,27.454456760862218,73.45339477786179,6.4683460643268145,124.25180628324534,Mango
78.82444515699329,30.26208303972666,72.3991497473389,25.906317364424734,56.73148939399387,6.5090058481096715,57.60615574526111,Mango
50.454351747560814,39.44892581896404,60.44375285889592,27.56414251594529,79.00905543854947,6.642398367925828,132.92894722367305,Mango
56.97251181025801,37.07619389388283,74.71918506923612,28.664846058239185,71.54042534381004,6.244087135624415,36.55618962963332,Mango
72.89501475635358,31.834381725165727,74.6824072951579,25.95196241881978,79.00202682605324,7.416276239608992,55.95395538392984,Mango
67.40259777386602,46.86667222621655,78.6648888358443,27.547512822688354,59.62991136922693,6.552188026503084,110.97115079571685,Mango
63.673725768748994,42.09419523857218,42.06629428458564,24.394355942115332,61.588631154366354,6.206946384121441,64.45415192089403,Mango
74.5509881334455,29.62200746934714,47.69031673872368,26.475756392708806,79.24712818430704,6.322226833989697,80.58909710729196,Mango
78.827249497557,49.5002230524268,49.66405105743052,29.45025688425947,71.47954080625172,6.714648833586132,36.072292454580506,Mango
83.84361379137883,21.922841331085266,63.84570598199588,29.91664941777394,56.329096718598514,7.183244015085548,28.794225691625535,Mango
92.1906431829153,33.80987151928295,48.70351759726578,25.070225159951743,78.59921502747117,5.645331175162314,49.88667749199071,Mango
67.3911173716523,38.60704546883362,61.792043411043934,25.00514793929851,58.69183951214644,5.977503542172048,51.69285681129267,Mango
70.55721682399935,41.120943577749706,48.69811728868944,26.93343103762385,61.72752280523487,7.45291305887082,144.3332946098836,Mango
90.00687913760379,27.249767624575554,42.721492563666786,26.535233101764998,58.00383648301492,6.511851600292788,122.21598875847414,Mango
92.91614694394289,45.34592256231525,54.38702244892271,29.497874747685465,59.3850259257266,5.621811086470365,112.69565820036779,Mango
50.491377628489396,32.275477623754654,53.17517077208303,29.54702030815082,72.98736418281138,6.1081892719425674,126.4533768056067,Mango
64.69583802524669,33.38979079959684,69.08074108056536,29.543361833798308,79.621054169366,5.950322048431864,107.7897391924478,Mango
80.48409541378888,47.4529536347009,46.254485665795,30.014385308695463,67.04805848806305,6.049331739575811,84.30436426839677,Mango
66.68882985348989,37.37940208365383,75.56002443258663,28.554439875297618,68.95167254979752,6.537495694229419,31.395688305684487,Mango
61.64292784380471,34.760051882962486,52.409411349788186,25.454108782089556,65.12398525755314,6.145619586895701,57.26345539667684,Mango
73.19927087201904,23.998527742465193,77.1098293230163,30.94161678335391,71.22861757221605,5.712427655176913,121.98465680871163,Mango
90.39786640545094,43.03293853143013,44.558635484769646,29.151263656542117,75.02974387248196,6.654706802439335,105.80092190351112,Mango
72.91817397131531,35.86121959652158,41.37507433406901,29.111704175786276,52.443416386734775,6.370029188680447,61.581887208425975,Mango
77.27139751058566,24.002490065696215,67.66573607893272,30.360092295427762,54.900633492294695,5.708626174703764,43.18943534841989,Mango
93.85637809492508,35.845677852690685,58.6904398403001,24.853694552818833,69.48668020270885,7.23599918379018,128.52323366543163,Mango
81.30273544904006,22.258361499550208,44.495881087040516,24.3944718968786,57.72437649477408,5.7713229343207555,57.50600503155424,Mango
69.25290278594808,48.28948352213407,64.41504239126769,30.6797902854637,71.31054502136996,5.725006261053263,116.9900507967436,Mango
63.754944077956225,39.17323540984119,53.63847894571954,31.981378106117273,57.906544384903334,6.058260941548539,141.33403194529978,Mango
51.232220231816136,40.90066963619591,69.01305562943513,30.691028619283195,79.23317931915426,7.451203838313305,33.15959469580799,Mango
91.09196613764513,39.38929800972144,65.89368537492365,25.02679941291756,69.5056149933696,7.464965161202496,138.97732119243085,Mango
71.95653304024253,21.19843919858283,54.491739600008195,30.61112249280444,71.04497304395498,6.418687311187913,31.887691894853887,Mango
71.34473639116513,34.07074819153651,77.14222131576544,29.128688828657275,59.34958749963947,6.5506365289014425,33.25691347777001,Mango
98.62841178248684,30.80179705792178,59.114694196525434,26.84227179389538,70.475351903486,6.824464316659186,114.41528881614195,Mango
63.407161480596045,29.47005443492198,45.010049243848314,29.2440797747689,51.193913820069575,6.695364671046918,133.71198560645422,Mango
94.54160741448167,33.471132811098855,58.37214752852295,24.615753464064138,70.12295076329107,7.142518840745691,55.58188182558913,Mango
71.06504408166823,45.16518010295811,75.08481870649152,25.945439842113807,66.51711903624093,5.884986301271654,37.73484551744457,Mango
95.55602506959788,44.615225126963274,70.40139607212696,24.390130550505123,75.31186378130772,6.376088151810768,67.79939041198246,Mango
77.32381805126883,22.740597281706677,70.26586197409596,28.659480615106368,55.597702906195025,5.876464399538091,48.03108144658428,Mango
52.8501193775967,37.63395348115054,73.61392710354033,24.139985711899108,51.47013934913821,6.645540553373891,127.43696067325654,Mango
66.33694452843167,30.488431964231665,63.85385989987104,26.193703112993177,50.79825098233052,6.970457036203192,103.20623911768163,Mango
79.03779995278296,42.250523869754694,67.0092335024815,25.64705590542657,60.57443140830053,5.75222028335725,41.23212667723513,Mango
83.80978731782696,45.75800320947495,78.50930335444556,29.026776940395557,55.52303970082871,5.711300690897861,126.60637144209473,Mango
78.93782381799997,38.5485506304116,71.25848355018837,29.626217821859612,75.0337475856829,5.6124278109197565,118.4400795933131,Mango
92.54263786610477,28.58405127374943,65.61789095973012,26.513296510695778,78.73913199447362,5.566847144871008,97.47410547911937,Mango
58.325177352475755,41.366606155314756,47.035611336746484,25.883066095186862,64.83112433137273,7.329669899993756,51.464296518496354,Mango
57.212001055905176,42.76930495562092,60.024781293357236,31.294280899054172,54.39843671479527,6.791855786046079,54.109893268976876,Mango
57.83802143258197,40.50288245471812,63.74738479634933,30.03861966689865,59.28387729338547,6.39594331276438,75.6839595413023,Mango
99.2044731983257,28.767468702181638,51.79268953387067,26.836385670628857,66.93782243870965,6.0046454885274905,139.41124254740924,Mango
63.284278243313175,46.87447194680584,44.139002545863384,29.25250161919722,77.20956555314731,5.8374988767964595,146.04087001240686,Mango
72.64416802077558,48.37145325323073,67.07280174520187,26.41269495898841,55.649075747513194,6.107470092450199,36.62717615783437,Mango
57.19339831716649,23.139813210394436,56.91774174966231,30.36462701006069,54.24150662649021,5.760640866344672,105.42861868966635,Mango
59.859149098403314,22.92830114326975,46.67394312822311,31.389851167014207,74.64413758328573,6.208129124710188,106.9775959159241,Mango
76.8637836834019,40.31372790447692,67.30684609851038,29.029872120479943,57.983041056119255,5.578012841525636,81.9458477487636,Mango
94.54869423453519,37.08491775555728,73.29564166807631,31.932994743689825,54.90848612414829,6.883555278283964,109.28669671250307,Mango
98.99777236791392,49.56802201858401,67.46714446896519,25.948918335857556,73.95667514391798,5.714058268422076,122.58741302145359,Mango
95.50980620723482,31.485001843053055,65.22541179932321,27.44114185677461,63.13295164964386,6.1207417782162405,120.26620255629058,Mango
96.80882820832525,48.22252577703384,46.991251394997356,30.997949197252527,72.12294324281366,6.005674801380579,33.41057661518932,Mango
63.3998633442189,47.36624710344577,65.32714699583089,29.768437287182977,57.71457053327288,6.93877631114964,28.515188284740468,Mango
68.76606728865069,38.802600456269936,45.84386262165281,30.58402859557548,57.050938964357556,6.804562225636893,75.64964282191622,Mango
79.80217977388236,23.223516578867244,40.67651199686429,31.27651541904241,58.08890026301548,7.139354005560918,149.91878755902502,Mango
60.57156289994556,27.955122235500667,66.51439150538663,31.72358907680497,77.47443044572232,6.50575104013117,124.38878531584058,Mango
56.787292654995056,49.32314552612037,78.57412936143946,25.309831663033368,58.9826937440932,5.700309995013534,58.96469986227246,Mango
90.79778947076034,31.349468214957785,43.53587868587034,26.737804198231238,79.4415000272384,6.759367190518406,77.02011830076972,Mango
58.3269256748635,49.585303918510846,72.83396037052515,26.251818419607353,52.102060871635686,5.613251114755116,40.04726868819173,Mango
79.03842918072108,47.862902636164776,59.86973712023938,30.743563859649576,63.376598595794235,6.91716709153565,116.48409216081261,Mango
58.69818529516694,30.836481769274354,65.49208626152095,24.56557286547493,60.8462056328887,6.569598932562385,149.52806163057983,Mango
73.72667813112204,44.48170271342971,57.28269140266471,30.37112578095767,67.86244404860325,7.273190883004797,76.36781904376375,Mango
80.21522099107395,38.90056041856482,56.69531767201893,25.15449634949985,52.80678220737007,5.533343101199266,134.19178303065183,Mango
61.823745611934726,26.34520247845304,69.44141601704263,26.560128904699134,65.1813407723551,5.825022130594912,144.96821518274615,Mango
92.57907000086186,45.9136886889501,56.27094994288021,30.09888970965738,54.3162846616934,5.517238005183561,27.496616572253515,Mango
79.33008687022803,33.661847157438224,60.72061395634079,24.059705123337757,62.68059858972277,6.936136322401722,80.33671274592947,Mango
86.61096031561112,26.990568931905045,72.52568017926902,28.707449923627617,56.32289298289719,5.973440951707666,103.50380807119213,Mango
91.49697966062217,32.468833460874656,50.33201716510369,30.936092855284805,70.07804875252505,6.396170974566153,85.98752440991274,Mango
60.21282339681982,38.80407890194532,54.349700421715546,31.965161413394796,64.40550545785663,6.471771212379227,95.73147342633399,Mango
95.83780015593734,44.02454299579251,58.04520279191365,29.749594127782366,67.58706496342285,6.484734097402498,49.03947159804382,Mango
73.19681317274454,27.37455761067724,76.59368599406619,26.683254507970776,78.56792043600117,6.566110580189422,103.94304733452005,Mango
77.14702222446638,23.881418509001026,55.032848760317634,24.79316889822099,68.68862132550146,6.393748390400878,122.24812144636711,Mango
61.02352404996849,24.936981752880047,56.253289238550714,31.41268306574705,71.31265445037235,6.337847249585837,89.65902121928882,Mango
54.210650558854915,49.5372768912834,66.65629218779677,26.283232547707378,67.57425182645733,5.718964732137988,145.72958360094793,Mango
58.7392493941683,39.440909541656424,49.81817850155721,29.740491061188287,73.30464101720844,6.846839457822865,101.81243253189906,Mango
94.62345469760058,22.358801329692742,53.236590631207804,25.98629983704677,79.64041886196264,6.278779559333747,116.57658740504984,Mango
84.23625819405024,26.362437124321332,49.55990720846205,26.25027650842427,62.333818347781374,5.968650131301054,27.456435343355977,Mango
93.96965284035977,48.96829494142652,53.66281548126272,26.70805503540378,50.21275438323113,6.860501376660748,128.1799869685786,Mango
57.33041501800016,24.78999048101452,71.6033299988575,28.930325986833157,51.34581672883151,6.745093980924564,63.61471535547076,Mango
